serial,dt,date,hour,dong,lat,lon,temp,humi,v,tr_v3,utci_v3,utci_cat
V02Q1940504,2025-08-01 05:07:00,2025-08-01,5,Haengdang2(i)-dong,37.55905889,127.02896077,30.2,70.0,1.7333333333333334,30.2,32.1,strong_heat
V02Q1940545,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga2(i)-dong,37.546306095,127.043661494,30.3,64.0,1.7333333333333334,30.3,31.6,moderate_heat
V02Q1940616,2025-08-01 05:07:00,2025-08-01,5,Wangsimni2(i)-dong,37.560443166,127.030835302,30.6,67.0,1.7333333333333334,30.6,32.3,strong_heat
V02Q1940628,2025-08-01 05:07:00,2025-08-01,5,Majang-dong,37.568356828,127.040528854,30.1,69.0,1.7333333333333334,30.1,31.8,moderate_heat
V02Q1940670,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga1(il)-dong,37.539279182,127.049873167,30.8,64.0,1.7333333333333334,30.8,32.2,strong_heat
V02Q1940623,2025-08-01 05:07:00,2025-08-01,5,Majang-dong,37.563719858,127.039492971,30.4,68.0,1.7333333333333334,30.4,32.1,strong_heat
V02Q1940601,2025-08-01 05:07:00,2025-08-01,5,Sageun-dong,37.560264565,127.048014605,31.0,65.0,1.7333333333333334,31.0,32.6,strong_heat
V02Q1940642,2025-08-01 05:07:00,2025-08-01,5,Yongdap-dong,37.560215516,127.064339113,29.7,69.0,1.7333333333333334,29.7,31.3,moderate_heat
V02Q1940615,2025-08-01 05:07:00,2025-08-01,5,Geumho-1(il)-dong,37.557838543,127.024148057,30.2,69.0,1.7333333333333334,30.2,32.0,strong_heat
V02Q1940735,2025-08-01 05:07:00,2025-08-01,5,Majang-dong,37.568406512,127.033660707,30.2,68.0,1.7333333333333334,30.2,31.8,moderate_heat
V02Q1940870,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga1(il)-dong,37.538102738,127.046880664,29.8,69.0,1.7333333333333334,29.8,31.4,moderate_heat
V02Q1940632,2025-08-01 05:07:00,2025-08-01,5,Wangsimni-doSeondong,37.564964319,127.03447479,29.8,69.0,1.7333333333333334,29.8,31.4,moderate_heat
V02Q1940263,2025-08-01 05:07:00,2025-08-01,5,Yongdap-dong,37.560874377,127.062747282,29.9,68.0,1.7333333333333334,29.9,31.4,moderate_heat
V02Q1940258,2025-08-01 05:07:00,2025-08-01,5,Wangsimni2(i)-dong,37.562998002,127.028435382,29.8,70.0,1.7333333333333334,29.8,31.5,moderate_heat
V02Q1940496,2025-08-01 05:07:00,2025-08-01,5,Seongsu2ga1(il)-dong,37.538775645,127.059760733,30.6,62.0,1.7333333333333334,30.6,31.7,moderate_heat
V02Q1940743,2025-08-01 05:07:00,2025-08-01,5,Seongsu2ga1(il)-dong,37.536409649,127.056387019,30.0,66.0,1.7333333333333334,30.0,31.4,moderate_heat
V02Q1940748,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga1(il)-dong,37.537369863,127.050872231,30.5,65.0,1.7333333333333334,30.5,31.9,moderate_heat
V02Q1940530,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga1(il)-dong,37.542144186,127.047751758,30.4,64.0,1.7333333333333334,30.4,31.7,moderate_heat
V02Q1941015,2025-08-01 05:07:00,2025-08-01,5,Seongsu1ga1(il)-dong,37.5416558,127.0482802,30.1,67.0,1.7333333333333334,30.1,31.6,moderate_heat
V02Q1940473,2025-08-01 05:07:00,2025-08-01,5,Geumho-1(il)-dong,37.556839663,127.019950184,29.8,69.0,1.7333333333333334,29.8,31.4,moderate_heat
OC3CL200256,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.5716201595004,127.036088628704,30.6,47.0,1.4857142857142858,30.6,30.6,moderate_heat
V02Q1940639,2025-08-01 06:07:00,2025-08-01,6,Eungbong-dong,37.54966889,127.03182637,29.9,69.0,1.4857142857142858,29.9,31.8,moderate_heat
V02Q1940594,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,30.7,66.0,1.4857142857142858,30.7,32.5,strong_heat
V02Q1940590,2025-08-01 06:07:00,2025-08-01,6,Sageun-dong,37.560723571,127.048425106,30.0,68.0,1.4857142857142858,30.0,31.8,moderate_heat
V02Q1940556,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga1(il)-dong,37.540241557,127.054675329,29.6,70.0,1.4857142857142858,29.6,31.5,moderate_heat
V02Q1940502,2025-08-01 06:07:00,2025-08-01,6,Seongsu1ga1(il)-dong,37.54081481,127.049563967,29.7,69.0,1.4857142857142858,29.7,31.5,moderate_heat
V02Q1940545,2025-08-01 06:07:00,2025-08-01,6,Seongsu1ga2(i)-dong,37.546306095,127.043661494,29.9,68.0,1.4857142857142858,29.9,31.6,moderate_heat
V02Q1940504,2025-08-01 06:07:00,2025-08-01,6,Haengdang2(i)-dong,37.55905889,127.02896077,29.9,71.0,1.4857142857142858,29.9,32.0,strong_heat
V02Q1940156,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.566674857,127.045521513,29.9,68.0,1.4857142857142858,29.9,31.6,moderate_heat
V02Q1940503,2025-08-01 06:07:00,2025-08-01,6,Songjeong-dong,37.554020674,127.068888201,29.8,68.0,1.4857142857142858,29.8,31.5,moderate_heat
V02Q1940563,2025-08-01 06:07:00,2025-08-01,6,Wangsimni-doSeondong,37.564129832,127.031439736,29.7,69.0,1.4857142857142858,29.7,31.5,moderate_heat
V02Q1940603,2025-08-01 06:07:00,2025-08-01,6,Yongdap-dong,37.563368336,127.055964397,29.6,69.0,1.4857142857142858,29.6,31.3,moderate_heat
V02Q1940616,2025-08-01 06:07:00,2025-08-01,6,Wangsimni2(i)-dong,37.560443166,127.030835302,30.2,68.0,1.4857142857142858,30.2,32.1,strong_heat
V02Q1940644,2025-08-01 06:07:00,2025-08-01,6,Haengdang1(il)-dong,37.561197184,127.034602965,29.5,71.0,1.4857142857142858,29.5,31.4,moderate_heat
V02Q1940617,2025-08-01 06:07:00,2025-08-01,6,Oksu-dong,37.541972102,127.016370616,29.8,69.0,1.4857142857142858,29.8,31.6,moderate_heat
V02Q1940607,2025-08-01 06:07:00,2025-08-01,6,Sageun-dong,37.55887111,127.038552736,29.6,70.0,1.4857142857142858,29.6,31.5,moderate_heat
V02Q1940615,2025-08-01 06:07:00,2025-08-01,6,Geumho-1(il)-dong,37.557838543,127.024148057,29.9,70.0,1.4857142857142858,29.9,31.9,moderate_heat
V02Q1940588,2025-08-01 06:07:00,2025-08-01,6,Sageun-dong,37.55810867,127.050859556,29.5,70.0,1.4857142857142858,29.5,31.3,moderate_heat
V02Q1940735,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.568406512,127.033660707,29.8,70.0,1.4857142857142858,29.8,31.7,moderate_heat
V02Q1940441,2025-08-01 06:07:00,2025-08-01,6,Haengdang1(il)-dong,37.558352332,127.037694516,29.7,68.0,1.4857142857142858,29.7,31.4,moderate_heat
V02Q1940580,2025-08-01 06:07:00,2025-08-01,6,Yongdap-dong,37.56518716,127.05111116,29.3,70.0,1.4857142857142858,29.3,31.1,moderate_heat
V02Q1940632,2025-08-01 06:07:00,2025-08-01,6,Wangsimni-doSeondong,37.564964319,127.03447479,29.5,70.0,1.4857142857142858,29.5,31.3,moderate_heat
V02Q1940709,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.569445214,127.0446016,29.4,71.0,1.4857142857142858,29.4,31.3,moderate_heat
V02Q1940263,2025-08-01 06:07:00,2025-08-01,6,Yongdap-dong,37.560874377,127.062747282,29.7,68.0,1.4857142857142858,29.7,31.4,moderate_heat
V02Q1940627,2025-08-01 06:07:00,2025-08-01,6,Songjeong-dong,37.551819341,127.067379627,29.9,67.0,1.4857142857142858,29.9,31.5,moderate_heat
V02Q1940258,2025-08-01 06:07:00,2025-08-01,6,Wangsimni2(i)-dong,37.562998002,127.028435382,29.4,71.0,1.4857142857142858,29.4,31.3,moderate_heat
V02Q1940744,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,30.3,67.0,1.4857142857142858,30.3,32.1,strong_heat
V02Q1940871,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.57114665,127.037105979,30.2,69.0,1.4857142857142858,30.2,32.2,strong_heat
V02Q1940733,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,32.5,61.0,1.4857142857142858,32.5,34.4,strong_heat
V02Q1940501,2025-08-01 06:07:00,2025-08-01,6,Eungbong-dong,37.552003424,127.036324364,29.7,69.0,1.4857142857142858,29.7,31.5,moderate_heat
V02Q1940842,2025-08-01 06:07:00,2025-08-01,6,Eungbong-dong,37.55214248,127.03558479,29.8,70.0,1.4857142857142858,29.8,31.7,moderate_heat
V02Q1940753,2025-08-01 06:07:00,2025-08-01,6,Geumho-1(il)-dong,37.549364662,127.026655727,29.9,69.0,1.4857142857142858,29.9,31.8,moderate_heat
V02Q1940565,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga1(il)-dong,37.541950115,127.053612431,29.9,66.0,1.4857142857142858,29.9,31.4,moderate_heat
V02Q1940761,2025-08-01 06:07:00,2025-08-01,6,Majang-dong,37.564052441,127.044424399,29.0,73.0,1.4857142857142858,29.0,31.0,moderate_heat
V02Q1940270,2025-08-01 06:07:00,2025-08-01,6,Seongsu1ga2(i)-dong,37.547286983,127.046740172,30.6,66.0,1.4857142857142858,30.6,32.4,strong_heat
V02Q1940496,2025-08-01 06:07:00,2025-08-01,6,Seongsu2ga1(il)-dong,37.538775645,127.059760733,30.5,64.0,1.4857142857142858,30.5,32.0,strong_heat
V02Q1940868,2025-08-01 06:07:00,2025-08-01,6,Yongdap-dong,37.560512835,127.052853492,30.3,67.0,1.4857142857142858,30.3,32.1,strong_heat
V02Q1940286,2025-08-01 06:07:00,2025-08-01,6,Wangsimni2(i)-dong,37.562166194,127.026682312,29.5,71.0,1.4857142857142858,29.5,31.4,moderate_heat
V02Q1940530,2025-08-01 06:07:00,2025-08-01,6,Seongsu1ga1(il)-dong,37.542144186,127.047751758,29.4,70.0,1.4857142857142858,29.4,31.2,moderate_heat
V02Q1940786,2025-08-01 06:07:00,2025-08-01,6,Seongsu1ga1(il)-dong,37.542101542,127.049671321,29.3,70.0,1.4857142857142858,29.3,31.1,moderate_heat
OC3CL200256,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.5716201595004,127.036088628704,30.6,52.0,1.5714285714285714,34.6806974412009,31.9,moderate_heat
V02Q1940556,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga1(il)-dong,37.540241557,127.054675329,29.4,69.0,1.5714285714285714,33.480697441200896,32.0,strong_heat
V02Q1940156,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.566674857,127.045521513,29.8,66.0,1.5714285714285714,33.8806974412009,32.2,strong_heat
V02Q1940563,2025-08-01 07:07:00,2025-08-01,7,Wangsimni-doSeondong,37.564129832,127.031439736,29.6,66.0,1.5714285714285714,33.6806974412009,32.0,strong_heat
V02Q1940502,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga1(il)-dong,37.54081481,127.049563967,29.7,67.0,1.5714285714285714,33.7806974412009,32.2,strong_heat
V02Q1940628,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.568356828,127.040528854,29.9,67.0,1.5714285714285714,33.980697441200896,32.5,strong_heat
V02Q1940594,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,30.8,63.0,1.5714285714285714,34.8806974412009,33.2,strong_heat
V02Q1940590,2025-08-01 07:07:00,2025-08-01,7,Sageun-dong,37.560723571,127.048425106,30.3,65.0,1.5714285714285714,34.3806974412009,32.8,strong_heat
V02Q1940617,2025-08-01 07:07:00,2025-08-01,7,Oksu-dong,37.541972102,127.016370616,29.7,70.0,1.5714285714285714,33.7806974412009,32.5,strong_heat
V02Q1940616,2025-08-01 07:07:00,2025-08-01,7,Wangsimni2(i)-dong,37.560443166,127.030835302,30.2,65.0,1.5714285714285714,34.2806974412009,32.6,strong_heat
V02Q1940644,2025-08-01 07:07:00,2025-08-01,7,Haengdang1(il)-dong,37.561197184,127.034602965,29.4,67.0,1.5714285714285714,33.480697441200896,31.8,moderate_heat
V02Q1940607,2025-08-01 07:07:00,2025-08-01,7,Sageun-dong,37.55887111,127.038552736,29.4,68.0,1.5714285714285714,33.480697441200896,31.9,moderate_heat
V02Q1940545,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga2(i)-dong,37.546306095,127.043661494,29.9,66.0,1.5714285714285714,33.980697441200896,32.3,strong_heat
V02Q1940639,2025-08-01 07:07:00,2025-08-01,7,Eungbong-dong,37.54966889,127.03182637,30.1,67.0,1.5714285714285714,34.1806974412009,32.7,strong_heat
V02Q1940503,2025-08-01 07:07:00,2025-08-01,7,Songjeong-dong,37.554020674,127.068888201,29.5,67.0,1.5714285714285714,33.5806974412009,31.9,moderate_heat
V02Q1940504,2025-08-01 07:07:00,2025-08-01,7,Haengdang2(i)-dong,37.55905889,127.02896077,29.8,68.0,1.5714285714285714,33.8806974412009,32.4,strong_heat
V02Q1940603,2025-08-01 07:07:00,2025-08-01,7,Yongdap-dong,37.563368336,127.055964397,29.9,66.0,1.5714285714285714,33.980697441200896,32.3,strong_heat
V02Q1940615,2025-08-01 07:07:00,2025-08-01,7,Geumho-1(il)-dong,37.557838543,127.024148057,29.8,67.0,1.5714285714285714,33.8806974412009,32.3,strong_heat
V02Q1940642,2025-08-01 07:07:00,2025-08-01,7,Yongdap-dong,37.560215516,127.064339113,29.3,69.0,1.5714285714285714,33.3806974412009,31.9,moderate_heat
V02Q1940670,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga1(il)-dong,37.539279182,127.049873167,30.2,67.0,1.5714285714285714,34.2806974412009,32.8,strong_heat
V02Q1940601,2025-08-01 07:07:00,2025-08-01,7,Sageun-dong,37.560264565,127.048014605,30.5,64.0,1.5714285714285714,34.5806974412009,32.9,strong_heat
V02Q1940588,2025-08-01 07:07:00,2025-08-01,7,Sageun-dong,37.55810867,127.050859556,29.6,68.0,1.5714285714285714,33.6806974412009,32.2,strong_heat
V02Q1940441,2025-08-01 07:07:00,2025-08-01,7,Haengdang1(il)-dong,37.558352332,127.037694516,29.7,66.0,1.5714285714285714,33.7806974412009,32.1,strong_heat
V02Q1940735,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.568406512,127.033660707,29.7,66.0,1.5714285714285714,33.7806974412009,32.1,strong_heat
V02Q1940868,2025-08-01 07:07:00,2025-08-01,7,Yongdap-dong,37.560512835,127.052853492,30.6,64.0,1.5714285714285714,34.6806974412009,33.1,strong_heat
V02Q1940632,2025-08-01 07:07:00,2025-08-01,7,Wangsimni-doSeondong,37.564964319,127.03447479,29.7,66.0,1.5714285714285714,33.7806974412009,32.1,strong_heat
V02Q1940501,2025-08-01 07:07:00,2025-08-01,7,Eungbong-dong,37.552003424,127.036324364,29.7,66.0,1.5714285714285714,33.7806974412009,32.1,strong_heat
V02Q1940871,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.57114665,127.037105979,30.2,67.0,1.5714285714285714,34.2806974412009,32.8,strong_heat
V02Q1940709,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.569445214,127.0446016,29.4,68.0,1.5714285714285714,33.480697441200896,31.9,moderate_heat
V02Q1940496,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga1(il)-dong,37.538775645,127.059760733,30.1,65.0,1.5714285714285714,34.1806974412009,32.5,strong_heat
V02Q1940270,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga2(i)-dong,37.547286983,127.046740172,30.5,63.0,1.5714285714285714,34.5806974412009,32.8,strong_heat
V02Q1940627,2025-08-01 07:07:00,2025-08-01,7,Songjeong-dong,37.551819341,127.067379627,29.9,65.0,1.5714285714285714,33.980697441200896,32.2,strong_heat
V02Q1940565,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga1(il)-dong,37.541950115,127.053612431,29.8,65.0,1.5714285714285714,33.8806974412009,32.1,strong_heat
V02Q1940258,2025-08-01 07:07:00,2025-08-01,7,Wangsimni2(i)-dong,37.562998002,127.028435382,29.4,68.0,1.5714285714285714,33.480697441200896,31.9,moderate_heat
V02Q1940263,2025-08-01 07:07:00,2025-08-01,7,Yongdap-dong,37.560874377,127.062747282,29.5,67.0,1.5714285714285714,33.5806974412009,31.9,moderate_heat
V02Q1940530,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga1(il)-dong,37.542144186,127.047751758,29.5,68.0,1.5714285714285714,33.5806974412009,32.0,strong_heat
V02Q1940753,2025-08-01 07:07:00,2025-08-01,7,Geumho-1(il)-dong,37.549364662,127.026655727,29.7,70.0,1.5714285714285714,33.7806974412009,32.5,strong_heat
V02Q1940580,2025-08-01 07:07:00,2025-08-01,7,Yongdap-dong,37.56518716,127.05111116,29.3,68.0,1.5714285714285714,33.3806974412009,31.8,moderate_heat
V02Q1940744,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,30.1,65.0,1.5714285714285714,34.1806974412009,32.5,strong_heat
V02Q1940733,2025-08-01 07:07:00,2025-08-01,7,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,32.8,58.0,1.5714285714285714,36.880697441200894,35.3,strong_heat
V02Q1940286,2025-08-01 07:07:00,2025-08-01,7,Wangsimni2(i)-dong,37.562166194,127.026682312,29.3,68.0,1.5714285714285714,33.3806974412009,31.8,moderate_heat
V02Q1940842,2025-08-01 07:07:00,2025-08-01,7,Eungbong-dong,37.55214248,127.03558479,30.0,67.0,1.5714285714285714,34.0806974412009,32.6,strong_heat
V02Q1940761,2025-08-01 07:07:00,2025-08-01,7,Majang-dong,37.564052441,127.044424399,28.9,71.0,1.5714285714285714,32.980697441200896,31.5,moderate_heat
V02Q1940786,2025-08-01 07:07:00,2025-08-01,7,Seongsu1ga1(il)-dong,37.542101542,127.049671321,29.6,68.0,1.5714285714285714,33.6806974412009,32.2,strong_heat
V02Q1940473,2025-08-01 07:07:00,2025-08-01,7,Geumho-1(il)-dong,37.556839663,127.019950184,29.4,68.0,1.5714285714285714,33.480697441200896,31.9,moderate_heat
OC3CL200256,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.5716201595004,127.036088628704,30.9,48.0,1.9857142857142858,37.51616082128599,32.3,strong_heat
V02Q1940617,2025-08-01 08:07:00,2025-08-01,8,Oksu-dong,37.541972102,127.016370616,30.5,68.0,1.9857142857142858,37.116160821285995,33.6,strong_heat
V02Q1940594,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,30.9,63.0,1.9857142857142858,37.51616082128599,33.6,strong_heat
V02Q1940504,2025-08-01 08:07:00,2025-08-01,8,Haengdang2(i)-dong,37.55905889,127.02896077,31.0,65.0,1.9857142857142858,37.616160821285995,33.9,strong_heat
V02Q1940590,2025-08-01 08:07:00,2025-08-01,8,Sageun-dong,37.560723571,127.048425106,30.7,65.0,1.9857142857142858,37.316160821286,33.5,strong_heat
V02Q1940503,2025-08-01 08:07:00,2025-08-01,8,Songjeong-dong,37.554020674,127.068888201,29.7,68.0,1.9857142857142858,36.316160821286,32.5,strong_heat
V02Q1940616,2025-08-01 08:07:00,2025-08-01,8,Wangsimni2(i)-dong,37.560443166,127.030835302,30.8,64.0,1.9857142857142858,37.416160821286,33.6,strong_heat
V02Q1940556,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga1(il)-dong,37.540241557,127.054675329,29.5,69.0,1.9857142857142858,36.116160821285995,32.3,strong_heat
V02Q1940545,2025-08-01 08:07:00,2025-08-01,8,Seongsu1ga2(i)-dong,37.546306095,127.043661494,30.5,63.0,1.9857142857142858,37.116160821285995,33.1,strong_heat
V02Q1940563,2025-08-01 08:07:00,2025-08-01,8,Wangsimni-doSeondong,37.564129832,127.031439736,30.5,64.0,1.9857142857142858,37.116160821285995,33.2,strong_heat
V02Q1940156,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.566674857,127.045521513,30.6,64.0,1.9857142857142858,37.216160821285996,33.3,strong_heat
V02Q1940603,2025-08-01 08:07:00,2025-08-01,8,Yongdap-dong,37.563368336,127.055964397,30.8,64.0,1.9857142857142858,37.416160821286,33.6,strong_heat
V02Q1940607,2025-08-01 08:07:00,2025-08-01,8,Sageun-dong,37.55887111,127.038552736,30.1,67.0,1.9857142857142858,36.716160821285996,32.9,strong_heat
V02Q1940670,2025-08-01 08:07:00,2025-08-01,8,Seongsu1ga1(il)-dong,37.539279182,127.049873167,30.9,64.0,1.9857142857142858,37.51616082128599,33.7,strong_heat
V02Q1940623,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.563719858,127.039492971,30.7,65.0,1.9857142857142858,37.316160821286,33.5,strong_heat
V02Q1940261,2025-08-01 08:07:00,2025-08-01,8,Seongsu1ga2(i)-dong,37.549808841,127.049770229,30.1,65.0,1.9857142857142858,36.716160821285996,32.7,strong_heat
V02Q1940642,2025-08-01 08:07:00,2025-08-01,8,Yongdap-dong,37.560215516,127.064339113,29.7,68.0,1.9857142857142858,36.316160821286,32.5,strong_heat
V02Q1940112,2025-08-01 08:07:00,2025-08-01,8,Songjeong-dong,37.556514509,127.071193511,30.8,64.0,1.9857142857142858,37.416160821286,33.6,strong_heat
V02Q1940601,2025-08-01 08:07:00,2025-08-01,8,Sageun-dong,37.560264565,127.048014605,31.0,64.0,1.9857142857142858,37.616160821285995,33.8,strong_heat
V02Q1940628,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.568356828,127.040528854,30.5,66.0,1.9857142857142858,37.116160821285995,33.4,strong_heat
V02Q1940735,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.568406512,127.033660707,30.3,65.0,1.9857142857142858,36.916160821286,33.0,strong_heat
V02Q1940441,2025-08-01 08:07:00,2025-08-01,8,Haengdang1(il)-dong,37.558352332,127.037694516,30.5,64.0,1.9857142857142858,37.116160821285995,33.2,strong_heat
V02Q1940828,2025-08-01 08:07:00,2025-08-01,8,Sageun-dong,37.561332045,127.039688831,30.1,66.0,1.9857142857142858,36.716160821285996,32.8,strong_heat
V02Q1940870,2025-08-01 08:07:00,2025-08-01,8,Seongsu1ga1(il)-dong,37.538102738,127.046880664,30.7,66.0,1.9857142857142858,37.316160821286,33.6,strong_heat
V02Q1940761,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.564052441,127.044424399,29.7,68.0,1.9857142857142858,36.316160821286,32.5,strong_heat
V02Q1940627,2025-08-01 08:07:00,2025-08-01,8,Songjeong-dong,37.551819341,127.067379627,30.6,64.0,1.9857142857142858,37.216160821285996,33.3,strong_heat
V02Q1940709,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.569445214,127.0446016,29.9,67.0,1.9857142857142858,36.51616082128599,32.7,strong_heat
V02Q1940258,2025-08-01 08:07:00,2025-08-01,8,Wangsimni2(i)-dong,37.562998002,127.028435382,30.1,66.0,1.9857142857142858,36.716160821285996,32.8,strong_heat
V02Q1940501,2025-08-01 08:07:00,2025-08-01,8,Eungbong-dong,37.552003424,127.036324364,30.6,64.0,1.9857142857142858,37.216160821285996,33.3,strong_heat
V02Q1940496,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga1(il)-dong,37.538775645,127.059760733,30.0,66.0,1.9857142857142858,36.616160821285995,32.7,strong_heat
V02Q1940270,2025-08-01 08:07:00,2025-08-01,8,Seongsu1ga2(i)-dong,37.547286983,127.046740172,30.7,62.0,1.9857142857142858,37.316160821286,33.2,strong_heat
V02Q1940744,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,30.5,64.0,1.9857142857142858,37.116160821285995,33.2,strong_heat
V02Q1940565,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga1(il)-dong,37.541950115,127.053612431,29.9,65.0,1.9857142857142858,36.51616082128599,32.5,strong_heat
V02Q1940733,2025-08-01 08:07:00,2025-08-01,8,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,32.5,59.0,1.9857142857142858,39.116160821285995,35.3,strong_heat
V02Q1940753,2025-08-01 08:07:00,2025-08-01,8,Geumho-1(il)-dong,37.549364662,127.026655727,30.1,67.0,1.9857142857142858,36.716160821285996,32.9,strong_heat
V02Q1940868,2025-08-01 08:07:00,2025-08-01,8,Yongdap-dong,37.560512835,127.052853492,30.7,64.0,1.9857142857142858,37.316160821286,33.4,strong_heat
V02Q1940263,2025-08-01 08:07:00,2025-08-01,8,Yongdap-dong,37.560874377,127.062747282,30.3,65.0,1.9857142857142858,36.916160821286,33.0,strong_heat
V02Q1940871,2025-08-01 08:07:00,2025-08-01,8,Majang-dong,37.57114665,127.037105979,30.4,66.0,1.9857142857142858,37.01616082128599,33.2,strong_heat
V02Q1940842,2025-08-01 08:07:00,2025-08-01,8,Eungbong-dong,37.55214248,127.03558479,30.5,65.0,1.9857142857142858,37.116160821285995,33.3,strong_heat
V02Q1940632,2025-08-01 08:07:00,2025-08-01,8,Wangsimni-doSeondong,37.564964319,127.03447479,29.9,66.0,1.9857142857142858,36.51616082128599,32.6,strong_heat
V02Q1940580,2025-08-01 08:07:00,2025-08-01,8,Yongdap-dong,37.56518716,127.05111116,29.5,67.0,1.9857142857142858,36.116160821285995,32.1,strong_heat
V02Q1940286,2025-08-01 08:07:00,2025-08-01,8,Wangsimni2(i)-dong,37.562166194,127.026682312,30.6,65.0,1.9857142857142858,37.216160821285996,33.4,strong_heat
OC3CL200256,2025-08-01 09:07:00,2025-08-01,9,Majang-dong,37.5716201595004,127.036088628704,31.4,44.0,1.5285714285714285,40.521515190856135,33.5,strong_heat
V02Q1940556,2025-08-01 09:07:00,2025-08-01,9,Seongsu2ga1(il)-dong,37.540241557,127.054675329,30.3,68.0,1.5285714285714285,39.421515190856134,34.3,strong_heat
V02Q1940616,2025-08-01 09:07:00,2025-08-01,9,Wangsimni2(i)-dong,37.560443166,127.030835302,31.9,61.0,1.5285714285714285,41.021515190856135,35.7,strong_heat
